Subject	Block	Trial	Operation	Side	SOA	Delay	Delayjitter	VOTtoj	Responsetoj	Accuracytoj	Respright
6	6	172	0	1	70	1500	-80	602.8309	1	1	1
6	6	173	0	-1	-40	1500	-80	755.0331	-1	1	0
6	6	174	0	-1	-110	750	-80	752.888	-1	1	0
6	6	175	0	1	40	1500	-40	602.7787	1	1	1
6	6	176	0	1	20	250	-40	1354.05	1	1	1
6	6	177	0	-1	-110	1500	80	452.8456	-1	1	0
6	6	178	0	-1	-40	1500	80	752.6057	-1	1	0
6	6	179	0	1	20	250	-80	1504.254	-1	0	0
6	6	180	0	-1	-70	750	80	752.811	-1	1	0
6	6	181	0	-1	-70	1500	40	752.9591	-1	1	0
6	6	182	0	1	40	250	80	903.1299	-1	0	0
6	6	183	0	1	70	750	40	1053.276	1	1	1
6	6	184	0	-1	-20	250	-80	1053.362	1	0	1
6	6	185	0	-1	-110	250	-80	752.9832	-1	1	0
6	6	186	0	-1	-40	250	-80	752.9409	1	0	1
6	6	187	0	1	70	250	80	903.1793	1	1	1
6	6	188	0	-1	-70	750	-80	602.7124	-1	1	0
6	6	189	0	1	70	1500	40	603.0954	1	1	1
6	6	190	0	1	110	1500	-40	602.772	1	1	1
6	6	191	0	1	110	250	-80	602.7203	1	1	1
6	6	192	0	1	110	250	80	452.7441	1	1	1
7	3	1	0	-1	-110	750	-40	602.8743	-1	1	0
7	3	2	0	1	70	1500	40	602.6765	1	1	1
7	3	3	0	1	40	1500	40	752.7553	1	1	1
7	3	4	0	1	110	750	-80	902.9112	1	1	1
7	3	5	0	1	40	1500	80	902.7584	1	1	1
7	3	6	0	1	70	750	40	903.0514	1	1	1
7	3	7	0	1	40	250	-80	903.0533	1	1	1
7	3	8	0	1	40	1500	40	903.1797	1	1	1
7	3	9	0	-1	-110	750	80	753.1249	-1	1	0
7	3	10	0	-1	-20	1500	-80	902.9736	-1	1	0
7	3	11	0	1	20	250	-40	1053.088	-1	0	0
7	3	12	0	-1	-20	250	-80	1053.136	1	0	1
7	3	13	0	1	20	250	-80	1053.013	1	1	1
7	3	14	0	1	110	1500	40	752.9757	1	1	1
7	3	15	0	1	20	750	80	903.4067	1	1	1
7	3	16	0	1	40	750	80	1053.051	1	1	1
7	3	17	0	1	20	1500	40	1203.429	-1	0	0
7	3	18	0	-1	-40	250	-40	752.9828	-1	1	0
7	3	19	0	1	110	250	40	1203.67	1	1	1
7	3	20	0	-1	-110	250	40	752.9156	-1	1	0
7	3	21	0	1	20	750	-80	903.3325	1	1	1
7	3	22	0	-1	-110	1500	-80	602.7096	-1	1	0
7	3	23	0	1	40	750	-80	903.0332	-1	0	0
7	3	24	0	1	70	1500	-40	752.8221	1	1	1
7	3	25	0	-1	-20	750	80	1053.075	-1	1	0
7	3	26	0	-1	-70	750	40	752.7976	-1	1	0
7	3	27	0	1	40	250	40	1053.145	1	1	1
7	3	28	0	1	110	1500	80	602.7369	1	1	1
7	3	29	0	-1	-40	250	80	1053.264	1	0	1
7	3	30	0	1	70	250	40	752.8967	1	1	1
7	3	31	0	1	110	1500	40	1053.058	1	1	1
7	3	32	0	1	70	750	-80	753.0246	1	1	1
7	3	33	0	1	110	250	40	752.8552	1	1	1
7	3	34	0	-1	-70	1500	80	753.2848	-1	1	0
7	3	35	0	-1	-40	250	-80	602.9833	-1	1	0
7	3	36	0	-1	-110	250	-40	752.9879	-1	1	0
7	3	37	0	1	70	250	-40	903.1422	-1	0	0
7	3	38	0	1	70	750	80	1203.28	1	1	1
7	3	39	0	1	20	250	80	1053.071	1	1	1
7	3	40	0	1	40	750	-40	1203.393	-1	0	0
7	3	41	0	1	40	1500	-80	903.141	-1	0	0
7	3	42	0	-1	-110	750	80	752.7364	-1	1	0
7	3	43	0	1	70	1500	-80	602.7274	1	1	1
7	3	44	0	1	70	750	-40	903.077	1	1	1
7	3	45	0	-1	-110	1500	40	602.7282	-1	1	0
7	3	46	0	1	110	750	80	602.6978	1	1	1
7	3	47	0	-1	-20	750	40	1053.073	-1	1	0
7	3	48	0	-1	-20	250	-80	752.7399	-1	1	0
7	4	49	0	-1	-70	1500	40	903.0897	-1	1	0
7	4	50	0	-1	-110	250	80	752.7747	-1	1	0
7	4	51	0	-1	-40	250	-80	753.1269	-1	1	0
7	4	52	0	1	20	1500	-40	752.7498	1	1	1
7	4	53	0	-1	-70	250	-40	752.9314	-1	1	0
7	4	54	0	1	70	250	-40	1053.049	1	1	1
7	4	55	0	1	110	750	40	602.757	1	1	1
7	4	56	0	-1	-70	750	40	752.9903	-1	1	0
7	4	57	0	1	20	750	40	903.1915	-1	0	0
7	4	58	0	-1	-110	250	40	903.0435	-1	1	0
7	4	59	0	-1	-40	750	80	602.5454	-1	1	0
7	4	60	0	-1	-20	250	80	1053.062	1	0	1
7	4	61	0	1	70	1500	-80	1053.088	1	1	1
7	4	62	0	1	40	1500	80	1053.206	1	1	1
7	4	63	0	1	40	250	-40	752.747	1	1	1
7	4	64	0	1	110	750	40	752.9062	1	1	1
7	4	65	0	1	40	750	80	602.7416	1	1	1
7	4	66	0	-1	-70	1500	-40	753.044	-1	1	0
7	4	67	0	-1	-40	750	40	903.0964	-1	1	0
7	4	68	0	1	110	1500	-40	602.7866	1	1	1
7	4	69	0	1	110	750	-40	602.7783	1	1	1
7	4	70	0	1	110	250	-80	752.8398	1	1	1
7	4	71	0	-1	-110	1500	-80	1052.651	-1	1	0
7	4	72	0	-1	-70	750	-80	752.3281	-1	1	0
7	4	73	0	-1	-70	1500	-80	752.8213	-1	1	0
7	4	74	0	-1	-20	1500	80	752.8923	-1	1	0
7	4	75	0	1	70	250	40	602.7515	1	1	1
7	4	76	0	-1	-70	750	-40	752.2661	-1	1	0
7	4	77	0	-1	-70	250	40	602.7002	-1	1	0
7	4	78	0	-1	-20	1500	-40	903.1169	-1	1	0
7	4	79	0	1	40	250	-80	752.5875	-1	0	0
7	4	80	0	-1	-110	250	80	602.7029	-1	1	0
7	4	81	0	-1	-110	1500	80	602.6978	-1	1	0
7	4	82	0	-1	-20	750	80	1053.095	-1	1	0
7	4	83	0	1	40	250	40	903.0162	-1	0	0
7	4	84	0	-1	-40	1500	80	752.8856	-1	1	0
7	4	85	0	-1	-40	1500	40	752.749	-1	1	0
7	4	86	0	-1	-40	1500	40	752.9464	-1	1	0
7	4	87	0	1	70	1500	80	752.8995	1	1	1
7	4	88	0	-1	-20	250	40	1053.114	-1	1	0
7	4	89	0	-1	-110	250	-80	903.1481	-1	1	0
7	4	90	0	-1	-40	250	40	752.935	-1	1	0
7	4	91	0	1	110	1500	-80	903.1769	1	1	1
7	4	92	0	-1	-70	1500	-40	903.3206	-1	1	0
7	4	93	0	1	40	750	40	902.9302	-1	0	0
7	4	94	0	-1	-20	750	40	903.0178	-1	1	0
7	4	95	0	-1	-20	1500	80	1052.998	1	0	1
7	4	96	0	-1	-40	750	40	1053.123	1	0	1
7	5	97	0	-1	-70	250	-80	752.9804	-1	1	0
7	5	98	0	-1	-70	750	80	602.7507	-1	1	0
7	5	99	0	1	40	1500	-40	602.6923	1	1	1
7	5	100	0	-1	-20	750	-40	752.8248	-1	1	0
7	5	101	0	-1	-110	750	-80	602.7175	-1	1	0
7	5	102	0	-1	-110	1500	-40	602.7448	-1	1	0
7	5	103	0	-1	-20	250	80	903.0881	1	0	1
7	5	104	0	1	40	750	-40	903.0991	1	1	1
7	5	105	0	1	110	250	80	752.8615	1	1	1
7	5	106	0	1	70	750	40	603.0077	1	1	1
7	5	107	0	1	70	1500	-40	602.3803	1	1	1
7	5	108	0	-1	-70	250	40	902.5772	1	0	1
7	5	109	0	-1	-70	1500	-80	752.9895	-1	1	0
7	5	110	0	1	110	1500	-80	752.9145	1	1	1
7	5	111	0	-1	-70	250	-40	1053.007	-1	1	0
7	5	112	0	-1	-70	750	-80	752.9034	-1	1	0
7	5	113	0	1	110	250	-80	602.7069	1	1	1
7	5	114	0	1	20	750	80	903.0912	1	1	1
7	5	115	0	-1	-110	750	40	903.2579	-1	1	0
7	5	116	0	1	20	1500	-80	903.1315	1	1	1
7	5	117	0	1	70	750	-40	903.0502	1	1	1
7	5	118	0	-1	-40	1500	-40	752.552	-1	1	0
7	5	119	0	-1	-20	250	-40	903.2006	1	0	1
7	5	120	0	1	110	1500	80	752.9381	1	1	1
7	5	121	0	-1	-40	250	-40	604.805	-1	1	0
7	5	122	0	-1	-110	750	-40	752.9614	-1	1	0
7	5	123	0	-1	-110	750	-80	752.905	-1	1	0
7	5	124	0	-1	-20	250	40	1053.044	-1	1	0
7	5	125	0	-1	-40	1500	-40	1353.734	1	0	1
7	5	126	0	1	110	250	80	753.2998	1	1	1
7	5	127	0	1	20	250	80	902.9961	-1	0	0
7	5	128	0	-1	-20	250	-40	903.1659	-1	1	0
7	5	129	0	1	110	250	-40	903.0111	1	1	1
7	5	130	0	1	40	750	-80	752.8236	1	1	1
7	5	131	0	-1	-70	750	80	752.8075	-1	1	0
7	5	132	0	1	40	250	80	602.8822	1	1	1
7	5	133	0	-1	-20	750	-80	602.8715	-1	1	0
7	5	134	0	-1	-110	250	-80	752.9725	-1	1	0
7	5	135	0	1	20	1500	-40	1052.956	-1	0	0
7	5	136	0	-1	-110	1500	80	752.4841	-1	1	0
7	5	137	0	-1	-40	250	40	903.002	-1	1	0
7	5	138	0	-1	-70	250	80	752.8769	-1	1	0
7	5	139	0	-1	-40	750	-40	902.9791	1	0	1
7	5	140	0	1	40	250	-40	752.783	1	1	1
7	5	141	0	-1	-70	1500	40	602.7021	-1	1	0
7	5	142	0	1	20	750	40	752.796	-1	0	0
7	5	143	0	-1	-70	1500	80	752.8019	-1	1	0
7	5	144	0	1	110	750	-40	1203.147	1	1	1
7	6	145	0	-1	-40	250	80	752.5635	-1	1	0
7	6	146	0	1	40	750	40	602.701	1	1	1
7	6	147	0	-1	-20	1500	-40	752.8884	-1	1	0
7	6	148	0	1	70	1500	80	602.7685	1	1	1
7	6	149	0	-1	-110	750	40	602.7302	-1	1	0
7	6	150	0	-1	-40	1500	-80	752.7739	-1	1	0
7	6	151	0	1	40	250	80	903.0537	1	1	1
7	6	152	0	1	70	250	80	602.7835	1	1	1
7	6	153	0	-1	-40	750	-40	602.74	-1	1	0
7	6	154	0	1	20	250	40	752.9267	1	1	1
7	6	155	0	-1	-110	1500	-40	452.3895	-1	1	0
7	6	156	0	1	110	1500	-40	602.7772	1	1	1
7	6	157	0	-1	-40	1500	80	452.2995	-1	1	0
7	6	158	0	1	20	250	-40	903.2401	1	1	1
7	6	159	0	-1	-20	1500	-80	602.8052	-1	1	0
7	6	160	0	1	20	250	-80	1053.368	-1	0	0
7	6	161	0	-1	-20	1500	40	903.1351	1	0	1
7	6	162	0	1	20	750	-40	1053.037	1	1	1
7	6	163	0	1	70	250	-80	902.9294	1	1	1
7	6	164	0	1	20	250	40	1203.263	1	1	1
7	6	165	0	1	70	1500	40	602.7669	1	1	1
7	6	166	0	-1	-70	750	-40	752.9338	-1	1	0
7	6	167	0	1	20	1500	-80	1203.606	1	1	1
7	6	168	0	1	70	750	-80	602.8316	1	1	1
7	6	169	0	1	70	250	-80	602.8522	1	1	1
7	6	170	0	-1	-20	750	-80	903.0399	-1	1	0
7	6	171	0	1	40	1500	-40	752.9926	1	1	1
7	6	172	0	-1	-70	250	-80	752.9678	-1	1	0
7	6	173	0	-1	-70	250	80	752.8039	-1	1	0
7	6	174	0	1	110	750	-80	602.8198	1	1	1
7	6	175	0	1	20	1500	40	902.7229	1	1	1
7	6	176	0	-1	-40	750	-80	752.8063	-1	1	0
7	6	177	0	-1	-40	750	-80	752.8347	-1	1	0
7	6	178	0	1	20	750	-80	752.7455	1	1	1
7	6	179	0	-1	-40	1500	-80	902.8986	-1	1	0
7	6	180	0	1	20	1500	80	903.0924	-1	0	0
7	6	181	0	-1	-20	750	-40	902.9242	1	0	1
7	6	182	0	-1	-110	250	-40	902.8942	-1	1	0
7	6	183	0	1	70	250	80	752.7877	1	1	1
7	6	184	0	1	20	750	-40	903.3206	1	1	1
7	6	185	0	-1	-20	1500	40	903.0644	-1	1	0
7	6	186	0	1	110	750	80	752.4371	1	1	1
7	6	187	0	1	110	250	-40	753.0732	1	1	1
7	6	188	0	1	20	1500	80	902.9736	1	1	1
7	6	189	0	1	70	750	80	752.3929	1	1	1
7	6	190	0	-1	-110	1500	40	602.7945	-1	1	0
7	6	191	0	-1	-40	750	80	903.1722	-1	1	0
7	6	192	0	1	40	1500	-80	752.4375	1	1	1
8	3	1	0	-1	-40	250	40	602.7775	-1	1	0
8	3	2	0	1	110	250	40	452.6552	1	1	1
8	3	3	0	1	110	1500	-40	602.791	1	1	1
8	3	4	0	-1	-110	250	-80	602.8478	-1	1	0
8	3	5	0	1	70	1500	80	753.0842	1	1	1
8	3	6	0	1	40	250	40	1203.18	1	1	1
8	3	7	0	1	20	750	-40	1655.304	1	1	1
8	3	8	0	1	70	1500	40	1203.26	1	1	1
8	3	9	0	1	70	750	40	1052.986	1	1	1
8	3	10	0	-1	-110	750	40	752.9066	-1	1	0
8	3	11	0	1	70	1500	80	752.9685	1	1	1
8	3	12	0	-1	-40	750	-40	902.8693	-1	1	0
8	3	13	0	-1	-110	750	-80	602.8648	-1	1	0
8	3	14	0	1	40	1500	-40	902.9933	1	1	1
8	3	15	0	1	110	750	40	752.4794	1	1	1
8	3	16	0	-1	-110	1500	-40	603.2486	-1	1	0
8	3	17	0	-1	-40	750	-80	602.8241	-1	1	0
8	3	18	0	1	110	750	40	602.8237	1	1	1
8	3	19	0	1	70	1500	-40	752.9338	1	1	1
8	3	20	0	1	110	1500	80	602.7448	1	1	1
8	3	21	0	-1	-70	1500	80	602.7199	-1	1	0
8	3	22	0	1	40	1500	80	1053.199	1	1	1
8	3	23	0	-1	-110	250	40	602.8494	-1	1	0
8	3	24	0	1	20	250	-40	1353.787	-1	0	0
8	3	25	0	-1	-20	750	-80	602.9043	-1	1	0
8	3	26	0	1	70	250	-40	602.2982	1	1	1
8	3	27	0	-1	-110	250	80	1353.657	-1	1	0
8	3	28	0	1	70	750	-80	602.939	1	1	1
8	3	29	0	-1	-70	250	-40	753.2228	-1	1	0
8	3	30	0	-1	-70	750	80	752.9666	-1	1	0
8	3	31	0	1	70	1500	-80	752.9449	1	1	1
8	3	32	0	-1	-70	1500	-40	752.8983	-1	1	0
8	3	33	0	1	20	250	80	1203.323	1	1	1
8	3	34	0	1	70	250	40	752.9014	1	1	1
8	3	35	0	-1	-40	1500	-80	602.7152	-1	1	0
8	3	36	0	-1	-40	1500	40	602.8151	-1	1	0
8	3	37	0	-1	-20	1500	-80	753.0084	-1	1	0
8	3	38	0	1	110	250	40	602.727	1	1	1
8	3	39	0	1	110	750	-80	602.7471	1	1	1
8	3	40	0	1	110	1500	-80	602.7985	1	1	1
8	3	41	0	-1	-70	250	40	602.7989	-1	1	0
8	3	42	0	-1	-110	1500	40	602.9122	-1	1	0
8	3	43	0	1	110	1500	40	752.9488	1	1	1
8	3	44	0	1	40	750	80	902.8571	1	1	1
8	3	45	0	-1	-70	1500	80	752.9121	-1	1	0
8	3	46	0	1	20	1500	40	903.2717	1	1	1
8	3	47	0	1	20	750	-80	1655.517	1	1	1
8	3	48	0	-1	-40	750	-80	752.9338	-1	1	0
8	4	49	0	-1	-40	250	40	903.2634	-1	1	0
8	4	50	0	-1	-20	250	-80	903.2433	-1	1	0
8	4	51	0	-1	-110	750	-80	602.7104	-1	1	0
8	4	52	0	-1	-20	1500	-80	903.0119	1	0	1
8	4	53	0	1	70	250	-80	602.9138	1	1	1
8	4	54	0	-1	-110	1500	80	902.9187	-1	1	0
8	4	55	0	1	20	250	40	1654.54	-1	0	0
8	4	56	0	-1	-40	1500	-40	903.0751	-1	1	0
8	4	57	0	-1	-70	250	-80	1202.909	-1	1	0
8	4	58	0	-1	-20	250	-40	1504.567	1	0	1
8	4	59	0	1	20	1500	-80	1053.198	1	1	1
8	4	60	0	1	110	750	80	603.033	1	1	1
8	4	61	0	1	40	1500	-40	1503.95	1	1	1
8	4	62	0	1	20	750	-40	1053.254	-1	0	0
8	4	63	0	-1	-40	250	80	752.92	-1	1	0
8	4	64	0	1	20	750	40	1053.162	1	1	1
8	4	65	0	-1	-110	750	40	753.0937	-1	1	0
8	4	66	0	1	110	750	-40	752.9002	1	1	1
8	4	67	0	1	40	750	-80	1053.175	1	1	1
8	4	68	0	-1	-40	250	-40	1955.714	-1	1	0
8	4	69	0	1	70	750	-40	602.714	1	1	1
8	4	70	0	1	70	750	-40	752.9358	1	1	1
8	4	71	0	1	40	750	80	753.2098	1	1	1
8	4	72	0	-1	-70	1500	-80	752.9022	-1	1	0
8	4	73	0	-1	-70	750	80	603.1676	-1	1	0
8	4	74	0	-1	-20	750	80	752.9733	-1	1	0
8	4	75	0	-1	-70	1500	-80	753.1415	-1	1	0
8	4	76	0	1	110	1500	-80	602.714	1	1	1
8	4	77	0	-1	-20	250	40	1203.288	-1	1	0
8	4	78	0	-1	-40	750	40	753.1889	-1	1	0
8	4	79	0	-1	-20	750	-40	1203.027	-1	1	0
8	4	80	0	1	40	250	-80	902.9452	-1	0	0
8	4	81	0	1	40	1500	40	602.8518	1	1	1
8	4	82	0	1	20	750	80	NA	-1	0	0
8	4	83	0	-1	-70	750	40	752.9772	-1	1	0
8	4	84	0	1	40	750	40	1203.172	-1	0	0
8	4	85	0	1	40	1500	-80	752.6081	1	1	1
8	4	86	0	-1	-70	750	-40	752.9204	-1	1	0
8	4	87	0	1	70	250	40	1654.95	1	1	1
8	4	88	0	1	40	250	80	1053.081	-1	0	0
8	4	89	0	-1	-110	1500	-40	752.9227	-1	1	0
8	4	90	0	1	70	250	-40	752.9247	1	1	1
8	4	91	0	1	40	1500	-80	902.9467	1	1	1
8	4	92	0	-1	-110	250	-40	752.7838	-1	1	0
8	4	93	0	1	20	750	-80	752.9788	1	1	1
8	4	94	0	-1	-40	750	80	602.8044	-1	1	0
8	4	95	0	1	70	1500	40	753.0345	1	1	1
8	4	96	0	-1	-40	250	80	902.912	1	0	1
8	5	97	0	-1	-70	750	40	602.7456	-1	1	0
8	5	98	0	1	40	250	80	603.7599	1	1	1
8	5	99	0	1	20	250	-80	1353.985	1	1	1
8	5	100	0	-1	-20	250	-80	1203.424	-1	1	0
8	5	101	0	-1	-20	1500	-40	902.8883	-1	1	0
8	5	102	0	-1	-40	1500	80	752.9362	-1	1	0
8	5	103	0	-1	-20	250	80	1805.686	-1	1	0
8	5	104	0	1	20	1500	-40	1203.333	1	1	1
8	5	105	0	-1	-40	250	-80	902.5653	-1	1	0
8	5	106	0	-1	-70	250	-80	753.2291	-1	1	0
8	5	107	0	-1	-20	1500	-40	1203.243	1	0	1
8	5	108	0	-1	-20	750	-40	902.908	-1	1	0
8	5	109	0	-1	-110	750	80	602.7843	-1	1	0
8	5	110	0	-1	-20	250	80	1654.647	1	0	1
8	5	111	0	1	40	250	-40	1503.949	1	1	1
8	5	112	0	-1	-20	750	80	1354.112	-1	1	0
8	5	113	0	1	110	1500	80	602.8451	1	1	1
8	5	114	0	1	110	750	-80	752.8876	1	1	1
8	5	115	0	-1	-70	750	-80	602.7515	-1	1	0
8	5	116	0	1	110	1500	-40	602.8103	1	1	1
8	5	117	0	-1	-20	1500	40	903.1556	-1	1	0
8	5	118	0	-1	-20	1500	40	752.9176	-1	1	0
8	5	119	0	-1	-40	750	-40	753.1083	-1	1	0
8	5	120	0	-1	-110	1500	80	752.9772	-1	1	0
8	5	121	0	1	20	250	-40	NA	1	1	1
8	5	122	0	-1	-110	750	80	452.7484	-1	1	0
8	5	123	0	1	70	750	80	603.022	1	1	1
8	5	124	0	-1	-20	750	-80	753.0159	-1	1	0
8	5	125	0	-1	-70	250	80	602.7274	-1	1	0
8	5	126	0	1	20	250	40	1053.002	1	1	1
8	5	127	0	-1	-70	1500	-40	903.1055	-1	1	0
8	5	128	0	-1	-70	750	-80	753.2666	-1	1	0
8	5	129	0	-1	-40	250	-40	603.0654	-1	1	0
8	5	130	0	-1	-110	1500	-80	602.7969	-1	1	0
8	5	131	0	1	110	250	80	602.7199	1	1	1
8	5	132	0	-1	-70	750	-40	602.714	-1	1	0
8	5	133	0	1	70	750	80	752.8138	1	1	1
8	5	134	0	1	40	250	-80	752.8888	1	1	1
8	5	135	0	1	20	1500	-40	1053.138	1	1	1
8	5	136	0	1	70	250	-80	1353.874	1	1	1
8	5	137	0	1	110	250	80	752.9859	1	1	1
8	5	138	0	-1	-20	750	40	602.757	-1	1	0
8	5	139	0	1	40	750	40	1053.302	-1	0	0
8	5	140	0	-1	-110	750	-40	602.712	-1	1	0
8	5	141	0	-1	-70	1500	40	602.7724	-1	1	0
8	5	142	0	1	110	750	80	452.6458	1	1	1
8	5	143	0	1	40	250	40	1053.377	1	1	1
8	5	144	0	1	20	250	80	453.1018	1	1	1
8	6	145	0	1	110	1500	40	452.6857	1	1	1
8	6	146	0	-1	-40	750	40	602.8861	-1	1	0
8	6	147	0	-1	-110	250	40	452.7105	-1	1	0
8	6	148	0	-1	-70	250	-40	602.3776	-1	1	0
8	6	149	0	-1	-110	750	-40	602.9256	-1	1	0
8	6	150	0	1	110	250	-80	602.7993	1	1	1
8	6	151	0	1	20	750	40	902.9349	1	1	1
8	6	152	0	-1	-20	1500	80	1203.215	-1	1	0
8	6	153	0	1	40	750	-40	602.8905	1	1	1
8	6	154	0	1	70	750	40	602.8044	1	1	1
8	6	155	0	-1	-110	250	-40	602.7886	-1	1	0
8	6	156	0	1	70	1500	-80	602.8415	1	1	1
8	6	157	0	1	20	1500	-80	903.083	-1	0	0
8	6	158	0	1	40	750	-80	602.9023	1	1	1
8	6	159	0	-1	-40	1500	40	602.7365	-1	1	0
8	6	160	0	-1	-20	250	-40	903.0324	-1	1	0
8	6	161	0	-1	-110	250	-80	602.8155	-1	1	0
8	6	162	0	1	70	250	80	452.7409	1	1	1
8	6	163	0	1	40	1500	40	752.9306	1	1	1
8	6	164	0	-1	-40	1500	-40	752.8971	-1	1	0
8	6	165	0	1	40	250	-40	752.9089	-1	0	0
8	6	166	0	-1	-40	1500	-80	753.0151	-1	1	0
8	6	167	0	-1	-40	750	80	903.199	-1	1	0
8	6	168	0	1	110	250	-40	602.8249	1	1	1
8	6	169	0	1	20	250	-80	752.9614	1	1	1
8	6	170	0	1	40	750	-40	1504.133	-1	0	0
8	6	171	0	1	110	250	-40	903.1469	-1	0	0
8	6	172	0	1	20	1500	40	903.4371	-1	0	0
8	6	173	0	1	110	250	-80	753.1004	1	1	1
8	6	174	0	-1	-20	250	40	902.8958	-1	1	0
8	6	175	0	1	70	250	80	1203.891	-1	0	0
8	6	176	0	1	20	750	80	903.1161	-1	0	0
8	6	177	0	-1	-110	1500	40	752.9599	-1	1	0
8	6	178	0	1	70	750	-80	1353.419	1	1	1
8	6	179	0	1	110	750	-40	602.7199	1	1	1
8	6	180	0	-1	-110	250	80	602.7081	-1	1	0
8	6	181	0	1	20	1500	80	752.9851	-1	0	0
8	6	182	0	-1	-70	1500	40	752.9464	-1	1	0
8	6	183	0	1	40	1500	80	1203.713	-1	0	0
8	6	184	0	-1	-110	1500	-80	752.8979	-1	1	0
8	6	185	0	-1	-40	250	-80	1354.12	-1	1	0
8	6	186	0	1	70	1500	-40	452.707	1	1	1
8	6	187	0	-1	-40	1500	80	NA	1	0	1
8	6	188	0	-1	-20	750	40	602.8616	-1	1	0
8	6	189	0	-1	-70	250	80	602.7618	-1	1	0
8	6	190	0	-1	-70	250	40	602.684	-1	1	0
8	6	191	0	-1	-20	1500	80	902.9282	-1	1	0
8	6	192	0	1	20	1500	80	1053.339	1	1	1
9	3	1	0	-1	-70	1500	-40	602.6976	-1	1	0
9	3	2	0	1	20	250	-80	753.013	1	1	1
9	3	3	0	-1	-40	1500	40	602.7157	-1	1	0
9	3	4	0	1	40	1500	80	752.8116	1	1	1
9	3	5	0	1	110	750	80	602.4784	1	1	1
9	3	6	0	1	110	250	80	602.709	1	1	1
9	3	7	0	1	70	750	-40	752.8859	1	1	1
9	3	8	0	-1	-110	1500	-40	452.6648	-1	1	0
9	3	9	0	1	20	250	40	902.784	1	1	1
9	3	10	0	1	40	750	-80	602.692	1	1	1
9	3	11	0	1	20	250	40	903.0765	-1	0	0
9	3	12	0	-1	-70	250	-40	752.7185	-1	1	0
9	3	13	0	-1	-40	1500	80	602.743	-1	1	0
9	3	14	0	-1	-20	1500	40	903.073	1	0	1
9	3	15	0	-1	-40	250	80	752.7591	1	0	1
9	3	16	0	1	20	250	-80	1052.979	1	1	1
9	3	17	0	-1	-110	250	40	602.4698	-1	1	0
9	3	18	0	-1	-20	250	-80	752.9119	-1	1	0
9	3	19	0	1	20	1500	40	903.0682	1	1	1
9	3	20	0	1	20	750	80	752.8934	1	1	1
9	3	21	0	1	20	750	-80	752.4729	-1	0	0
9	3	22	0	1	40	750	80	902.9762	1	1	1
9	3	23	0	-1	-40	750	-80	902.5305	1	0	1
9	3	24	0	1	40	750	40	902.8495	1	1	1
9	3	25	0	-1	-40	750	80	602.7375	-1	1	0
9	3	26	0	-1	-70	1500	-80	752.7311	-1	1	0
9	3	27	0	-1	-110	1500	-40	602.8073	-1	1	0
9	3	28	0	-1	-20	1500	80	1203.166	-1	1	0
9	3	29	0	1	110	1500	-40	602.6976	1	1	1
9	3	30	0	1	40	750	-80	752.9431	1	1	1
9	3	31	0	1	40	250	80	752.8768	1	1	1
9	3	32	0	1	40	1500	80	752.7481	1	1	1
9	3	33	0	-1	-70	250	-80	602.7765	-1	1	0
9	3	34	0	-1	-70	250	-40	602.6913	-1	1	0
9	3	35	0	-1	-110	750	-80	752.7576	-1	1	0
9	3	36	0	1	40	750	-40	752.8796	1	1	1
9	3	37	0	-1	-40	1500	40	752.9254	1	0	1
9	3	38	0	1	20	250	80	903.0382	1	1	1
9	3	39	0	1	110	1500	-80	752.7852	1	1	1
9	3	40	0	1	40	250	-80	903.0876	1	1	1
9	3	41	0	-1	-20	750	40	452.6562	-1	1	0
9	3	42	0	-1	-40	250	-40	602.7185	-1	1	0
9	3	43	0	-1	-40	1500	-40	1353.58	1	0	1
9	3	44	0	1	70	250	80	752.7473	1	1	1
9	3	45	0	1	110	750	-80	752.8574	1	1	1
9	3	46	0	1	40	1500	-80	1203.21	1	1	1
9	3	47	0	-1	-70	750	40	603.1189	-1	1	0
9	3	48	0	-1	-70	1500	-80	602.7382	-1	1	0
9	4	49	0	-1	-70	750	-80	602.7742	-1	1	0
9	4	50	0	-1	-70	750	-80	602.73	-1	1	0
9	4	51	0	-1	-70	250	-80	602.6798	-1	1	0
9	4	52	0	-1	-110	1500	-80	752.7429	-1	1	0
9	4	53	0	-1	-20	250	40	1955.419	1	0	1
9	4	54	0	-1	-40	750	-80	903.1516	-1	1	0
9	4	55	0	-1	-40	1500	80	1655.361	-1	1	0
9	4	56	0	-1	-110	750	40	1804.813	-1	1	0
9	4	57	0	1	70	250	40	452.6254	1	1	1
9	4	58	0	-1	-70	750	40	1353.423	-1	1	0
9	4	59	0	-1	-70	250	80	1203.517	-1	1	0
9	4	60	0	1	110	250	-40	903.0931	1	1	1
9	4	61	0	-1	-110	750	80	752.6813	-1	1	0
9	4	62	0	-1	-40	750	40	752.9708	-1	1	0
9	4	63	0	-1	-110	1500	40	902.885	-1	1	0
9	4	64	0	-1	-70	1500	40	1053.196	-1	1	0
9	4	65	0	-1	-110	250	-40	1504.065	-1	1	0
9	4	66	0	1	110	250	-80	602.7098	1	1	1
9	4	67	0	1	70	750	-40	602.1973	1	1	1
9	4	68	0	1	40	750	80	602.7051	1	1	1
9	4	69	0	1	20	1500	80	NA	1	1	1
9	4	70	0	1	20	250	-40	902.8965	1	1	1
9	4	71	0	1	70	250	-80	752.9475	1	1	1
